_id,label,summary
2288415988fbd2f7a17d3f4b9abdf325,0,"Conflict and food insecurity go hand-in-hand. Stable food systems and sustainable development are simply not possible without peace. As the war in Ukraine continues, IFAD is gravely concerned not only about the humanitarian crisis, but also about the impact rising prices and shortages of staple crops will have on the world's most vulnerable people. The ripple effects of war in a fragile global context In a globalized world, conflict in one region has impacts across the planet. Ukraine and Russia are major global suppliers of wheat, gas, fertilizers, and other important commodities."
4d8f1353ee2fc929a500ba85cdceba50,2,"Dublin, April 13, 2022 (GLOBE NEWSWIRE) -- The ""Pea Protein Market by Type (Isolate, Concentrate, and Textured), Form (Dry and Wet), Source (Yellow Split Pea, Lentils and ChickPea), Application, and Region (North America, Europe, APAC, South America and ROW ) - Global Forecast to 2027"" report has been added to ResearchAndMarkets.com's offering. The market for Pea Protein is estimated at USD 1.7 Billion in 2022; it is projected to grow at a CAGR of 11.9% to reach USD 2.9 Billion by 2027. The increasing vegan population, popularity of plant-based foods and gluten-free products and nutritional benefits of pea-based products are key factors that are projected to drive the growth of the Pea Protein market during the forecast period."
bcc0680d970706c46a52f62892281f44,2,"Company Logo

Global Food Safety Testing Market

Global Food Safety Testing Market

Dublin, April 14, 2022 (GLOBE NEWSWIRE) -- The ""Global Markets and Technologies for Food Safety Testing"" report has been added to ResearchAndMarkets.com's offering.

The food safety testing market remains a technologically dynamic and flourishing market in the world primarily due to the increasing cases of foodborne illnesses. Foodborne illnesses can be prevented by using food safety testing methods.

The report provides market insights into the global market for food safety testing, with a specific focus on the global markets."
3a82aed73ea1ed6aa7adaa27dc95630b,6,"Food prices are soaring. Liu Guanguan/China News Service/Getty Images

A UN price index of food items has hit a record high after rising 12.6% in March from a month ago.

Russia and Ukraine account for 30% of global wheat and 80% of global sunflower exports.

War in the Black Sea region has disrupted the supply of staple food items.

Prices of food staples like grains and vegetable oil are are soaring, sending the prices of US groceries 10% higher on-year in March.

John Greim/LightRocket via Getty Images

Inflation is so bad it sent a price index of food items from the United Nations Food and Agriculture Organization (FAO) 12."
7e2f65b47dcd1abc84b3eabc3e51f2b1,2,"Company Logo

Dublin, April 20, 2022 (GLOBE NEWSWIRE) -- The ""Community Food, Housing, And Relief Services Global Market Report 2022, By Type, By Structure, By End-Users"" report has been added to ResearchAndMarkets.com's offering.



This report provides strategists, marketers and senior management with the critical information they need to assess the global community food, housing, and relief services market as it emerges from the COVID-19 shut down.



Reasons to Purchase

Gain a truly global perspective with the most comprehensive report available on this market covering 12+ geographies."
f9aab6655e44625087bcdb7e72ff0904,0,"WORLD / AMERICAS UN chief calls for action to mitigate global impact of Russia-Ukraine conflict UN Secretary-General Antonio Guterres on Wednesday called for action to mitigate the global impact of the Russia-Ukraine conflict on food, energy and finance systems.The conflict is supercharging a three-dimensional crisis of food, energy and finance that is pummeling some of the world's most vulnerable people, countries and economies, he said at the launch of a report by the Global Crisis Response Group on Food, Energy and Finance over the Ukraine crisis."
971d2f3b6369eac79f38991a663675af,2,"Rise in pet humanization, growth in adoption of dogs, and surge in health awareness regarding pet's health drive the growth of the global vegan pet food market.
PORTLAND, Ore., April 19, 2022 /PRNewswire/ -- Allied Market Research published a report, titled, ""Vegan Pet Food Market by Form (Organic and Conventional), Pet Type (Dog Food, Cat Food, and Others), Pet Food Type (Dry Pet Food, Wet Pet Food, Treats & Snacks, and Others), and Distribution Channel (Hypermarket/Supermarket, Specialty Stores, Online Sales Channels, and Others): Global Opportunity Analysis and Industry Forecast 2021–2030""."
340cf797d26f14ebec4142246cb5e9ba,8,'They are building torture chambers and driving people to starvation': Zelensky talks about the crimes of the invaders in the south of Ukraine
530f31884906b475d505bcb71ce6e028,8,"A Man Hung Himself Because of Starvation

Published by： Lish

More Information from Australia Melbourne Athena Farm：

Australia Melbourne Athena Farm Twitter：

Australia Melbourne Athena Farm Gettr：

Australia Melbourne Athena Farm YouTube

Australia Melbourne Athena Farm Discord

Disclaimer: This article only represents the author's view. Gnews is not responsible for any legal risks."
a340abb55d9616a6a9cc3bb5988033fc,8,"Open AccessArticle by
 1 and 1,2,* 


1
Household & Structural Urban Entomology Laboratory, Vector Control Research Unit, School of Biological Sciences, Universiti Sains Malaysia, Minden 11800, Malaysia


2
Centre for Insect Systematics (CIS), Faculty of Science and Technology, Universiti Kebangsaan Malaysia (UKM), Bangi 43600, Malaysia


*
Author to whom correspondence should be addressed. 



Academic Editor: Sourav Roy

Insects 2022, 13(4), 387; https://doi.org/10.3390/insects13040387 (registering DOI)


Received: 14 March 2022
/
Revised: 1 April 2022
/
Accepted: 12 April 2022
/
Published: 14 April 2022


(This article belongs to the Special Issue Insect Bioinformatics)
 
Simple Summary 
Bed bugs are well known for their extreme resilience to starvation."
d8919ed47cdc19c61c265e94cc5493c1,0,"The Ukrainian Agri-Business club has been writing to dozens of agri companies asking them to stop operating in Russia and Belarus.

 Director General Roman Slaston believes it is vital that companies stop their Russian operations in an effort to force Russia to stop its invasion of Ukraine. So far they have written to 80 global agricultural companies, asking these companies to stop operating in Russia and Belarus until the war is stopped and the occupying Russian troops are withdrawn.


 Read more: Dr Keith Dawson: Defiance and heroism from farmers in Ukraine
 However many feel that operating in Russia and helping them to produce food is the only way to produce enough food to feed the world."
801a612dbf58aec83f5ccb93e56a25ff,1,"Twenty million people are at risk of starvation this year as delayed rains worsen terrible drought in Kenya, Somalia and Ethiopia. The UN warns. (HANDLE) (ANSA) - NAIROBI, APRIL 19 - Twenty million people are at risk of dying of hunger this year as the delayed rain worsens the terrible drought in Kenya, Somalia and Ethiopia.Admitting is the UN.    The extreme drought that lasted months left the Horn of Africa on the brink of a humanitarian catastrophe, destroying crops and livestock and forcing large numbers of people to leave their homes in search of food and water."
ffaf1b7e7c6b4c389c47475e6cc85f6a,8,"04-17-2022, 04:50 AM #1 WE ARE IN PHASE 2! THE WORLD WILL GO INTO POVERTY & STARVATION AND LIKE IT!






 Kim Osbøl - Copenhagen Denmark If you're gonna fight, fight like you're the third monkey on the ramp to Noah's Ark... and brother its starting to rain. Join our efforts to Secure America's Borders and End Illegal Immigration by Joining ALIPAC's E-Mail Alerts network (CLICK HERE)"
b7bf2c655404c3ecb013d8e00f129c09,8,"Open AccessArticle by
 1,*, 2, 1, 3, 3, 4, 4,5, 1, 1,6, 1 and 1,6,7,* 


1
IRMB, University of Montpellier, INSERM, 34295 Montpellier, France


2
LBN, University of Montpellier, 34295 Montpellier, France


3
Vascular and Renal Translational Research Group, Biomedicine Research Institute of Lleida (IRBLLIDA), 25198 Lleida, Spain


4
Center for Integrative Genomics, University of Lausanne, CH-1015 Lausanne, Switzerland


5
IGMM, CNRS, INSERM, 34295 Montpellier, France


6
IRMB, University of Montpellier, INSERM, CNRS, CHU Montpellier, 34295 Montpellier, France


7
Institut du Cancer Avignon-Provence Sainte Catherine, F-84000 Avignon, France


*
Authors to whom correspondence should be addressed."
a0bfc89f7fa561982f86a0074c524897,8,The place for news articles about current events in the United States and the rest of the world. Discuss it all here.
1cda969843b0a7341d6c9aed8cfc8c65,1,"Reporter :

The U.N. warned Tuesday that millions of people living in the Horn of Africa face starvation this year, as delayed rains have worsened an ongoing drought in Kenya, Somalia, and Ethiopia.Despite the region's rainy season starting almost a month ago, the weather has remained dry, destroying crops and livestock and forcing vast numbers of people to leave their homes to look for food and water.According to the UN's World Food Program, this could result in the number of hungry people increasing from current estimates of 14 million to 20 million in 2022."
699903f8482d675a4ad7270551ba157e,8,"In an interview on the blockade imposed on Aleppo's two quarters of Sheikh Maqsud and Ashrefiye ANHA met ,Luqman Ahme spokesperson for the Autonomous Administration of North and East Syria, who said: ''practices of the Syrian government are not strange, the policy of blockade against most of cities that revolted against it. It could not benefit from these policies that all tyrannies underwent''.  Luqman said ''the aim of this policy by the Syrian government is to subvert the people of Sheikh Maqsud and Ashrefiye via starvation, but all experiments proved that these policies fell to the ground, rather on the contrary, it created more rejection."
be80d445efb69c57b71406148f4f31d4,1,"Drought: 20 million risk starvation in eastern Africa, says UN

The United Nations on Tuesday cautioned that twenty million people could be at risk of starvation this year as delayed rains worsened an already brutal drought in Kenya, Somalia, and Ethiopia.
Recall that a months-long drought had left the Horn of Africa on the verge of a humanitarian catastrophe, destroying crops and livestock and forcing huge numbers of people to leave their homes in search of food and water.
As long-awaited rains failed to materialise nearly a month into the current rainy season, 'the number of hungry people due to drought could spiral from the currently estimated 14 million to 20 million through 2022,' the United Nations World Food Programme said."
93a3653b351da2bbda8f3a5e62317e7a,4,"(MENAFN) The chief of World Food Program (WFP) stated that nearly 280 million people are on the edge of starvation in the world as a result of a lot of causes.



The amount had first jumped to 135 million in the global pandemic from 80 million in 2017, David Beasley declared in an online press conference.



Beasley made a list of the reasons, for which he titled ""a perfect storm,"" as Russia's conflict on Ukraine, coronavirus epidemic, climate change, and the jump in service prices, especially in food, gas and fertilizers."
ceca03c6b9ca24c65a4bfba319a0c650,4,"The United Nations World Food Program (UNWFP) has warned that the population of Ukraine is at risk of starvation.
The head of the UN program, David Beasley, said today, Friday, after a visit to Ukraine, that he had not allowed aid convoys to enter the city of Mariupol since it was besieged by Russian forces two weeks ago.
He  added  that 'when people suffer the horrors of war, it is one thing, and when they are left to starve to death, it is another.'
The WFP   estimates that a third of the population in Ukraine and 60 percent of internally displaced people are concerned about not being able to find enough food for their families."
522d9b0b44e419d565b5b41c8b77b296,8,"Press J to jump to the feed. Press question mark to learn the rest of the keyboard shortcuts

Search within r/worldnews r/worldnews"
9ae55efcc5ef2543e60dfd91a649bcec,8,"The devastating situation in Ukraine is having a drastic effect on the nation's zoos. There are three large zoos, including Nikolaev Zoo, Kyiv Zoological Park, and Kharkiv Zoo, in cities currently under attack by the Russian military. Staff at multiple nature reserves and zoos in the country, especially in the cities of Mariupol, Odessa, and Kyiv, are terrified their animals will die from starvation.
While some of the animals including lions, tigers, and wild cats have been rehomed in zoos in Poland, sadly this is not going to be possible for many species, leaving some behind to suffer and die."
9092acae87cd0577d028da95b6bf8ea1,1,"NAIROBI – Twenty million people are at risk of starvation this year as delayed rains worsen an already brutal drought in Kenya, Somalia and Ethiopia, the UN warned Tuesday.

A months-long drought has left the Horn of Africa on the verge of a humanitarian catastrophe, destroying crops and livestock and forcing huge numbers of people to leave their homes in search of food and water.

As long-awaited rains fail to materialise nearly a month into the current rainy season, 'the number of hungry people due to drought could spiral from the currently estimated 14 million to 20 million through 2022,' the UN's World Food Programme (WFP) said."
86b11aee982d9b0d2ca352afbf71abb7,4,"Food donations a lifeline for many Somalis faced with starvation-photo courtesy of Muslim aid UK Somalilandsun: The United Nation's Central Emergency Response Fund has released $100 million to mitigate hunger in a number of countries
In a statement the UN announced that it had released the money to mitigate hunger in six African countries and Yemen (a Middle East nation).
The six African countries are Kenya, Somalia, Ethiopia  , Sudan and Nigeria.
Of the released amount $30m goes to the Horn of Africa region where slightly over 3 million people are on the brink of starvation."
e983b449c2e9f75c4d068e3a7e13de55,8,"Islamabad [Pakistan], April 16 (ANI): Pakistani forces allegedly forced several drivers from the ethnic minority areas of Balochistan to abandon their vehicles and march through the desert to their homes in the Chagai district near the border with Afghanistan, local media reported. According to reports, the Frontier Corps, one of Pakistan's paramilitary forces, harassed and tortured the drivers before forcing them to leave their vehicles and march in the desert, leading to many of them dying of dehydration and starvation."
7cc752541356350ede9e3426888e7c5f,8,"Mark RobertsonBy Mark RobertsonApr 18, 2022Photo: Getty ImagesAn injured mountain lion club has been rescued from the mountains near San Mateo, California, after a five-day search by biologists at the California Department of Fish and Wildlife. The cub, who was first spotted by hikers, was suffering from dehydration and starvation when found. Now called Rose, she's getting round-the-clock care at the San Diego Zoo."
5c0c1be6da4d814868c85cd3c48f22e7,4,"Tuesday, 19 April 2022 5:47 PM  [ Last Update: Tuesday, 19 April 2022 5:59 PM ] Displaced people line up for food at the Tsehaye primary school, which was turned into a temporary shelter for people displaced by conflict, in the town of Shire, Tigray region, Ethiopia, March 15, 2021. (Photo by Reuters) The United Nations food agency has warned that 20 million people in countries across the Horn of Africa are at risk of starvation this year due to delayed rains and subsequent extreme drought battering the region."
d305c197e4f6f774eb0359b7ec44c4b4,8,"Link to original article Two weeks after hundreds of murres were found dead or dying near the town of Hampden on Newfoundland's west coast, scientists say starvation is … Read Kimberly's latest article discussing daily headlines The games the nations are playing on the global population never cease. This article lays out the steps being taken to corral the global population into the Great Reset! One of the steps includes war but there are other step,s as well. Read More: 0 comments 
 The players and situations described in 2 Kings 2 and Ezekiel 38 are now coming clearer."
45e2e592e28e9bf615759b5ea79775d3,1,"The United Nations warned on Tuesday that twenty million people could be at risk of starvation this year as delayed rains worsened an already brutal drought in Kenya, Somalia, and Ethiopia.
A months-long drought had left the Horn of Africa on the verge of a humanitarian catastrophe, destroying crops and livestock and forcing huge numbers of people to leave their homes in search of food and water.
As long-awaited rains failed to materialise nearly a month into the current rainy season, 'the number of hungry people due to drought could spiral from the currently estimated 14 million to 20 million through 2022,' the United Nations World Food Programme said."
87e585bf20bcad35dae9eb109200b351,8,"First the bad news: a nuclear conflict has occurred, killing hundreds of millions and throwing enough soot into the air to block out the sun for a decade.Now the good news: there is a chance we can get through the resulting years of endless winter without the survivors starving. But it's going to involve a lot of seaweed, the mass relocation of crops and extracting sugar from paper.An international academic collaboration has produced a road map for surviving an 'abrupt sunlight reduction scenario'."
bd1082cbfa8a6aff31aa1221050373f4,8,"A Hoffman Estates woman was sentenced Thursday to three years in prison for mistreating her dogs so badly that two of them died of starvation. Sarah M. Gorski, 21, of the 1700 block of Queensbury Circle, pleaded guilty in February to three counts of aggravated cruelty to animals. In March 2020, Naperville police and animal-control officers were called to a recreational trail to investigate a dead German shepherd. The dog, named both Melodias and Otis, was wrapped in a bedsheet in a storage container in a wooded area."
97a3094fe1ecfa62ff6c0c067f9f5389,1,"Twenty million people are at risk of starvation this year as delayed rains worsen an already brutal drought in Kenya, Somalia and Ethiopia, the United Nations has warned. For months, extreme drought has left the Horn of Africa on the verge of a humanitarian catastrophe, destroying crops and livestock and forcing huge numbers of people to leave their homes in search of food and water. As long-awaited rains have failed to materialise nearly a month into the current rainy season, 'the number of hungry people due to the drought could spiral from the currently estimated 14 million to 20 million through 2022', the UN's World Food Programme (WFP) said on Tuesday."
b675d37a38ec59f7c847ff837e863c46,4,"14 April 2022 - 05:00 Carien du Plessis The 1984 famine is still one of the first things that comes to mind when Ethiopia is mentioned. Almost 40 years on, human rights organisations fear one of the worst humanitarian disasters of the 20th century could be repeating itself.Officially the 1984 famine, which was concentrated in the north of the country, was blamed on a regional drought. But the policies of Mengistu Haile Mariam's military dictatorship to starve the Tigrayan rebels contributed too.."
333156d3765e11ae2a55f1d751eb94da,1,"Six million Somalis or 40 per cent of the population were facing extreme levels of food insecurity. — AFP pic NAIROBI, April 19 — Twenty million people are at risk of starvation this year as delayed rains worsen an already brutal drought in Kenya, Somalia and Ethiopia, the UN warned today.  An extreme months-long drought has left the Horn of Africa on the verge of a humanitarian catastrophe, destroying crops and livestock and forcing huge numbers of people to leave their homes in search of food and water."
ae6d7825c07ec3a91d981487a9f6c80e,4,"April 14, 2022 - BREAKING NEWS, WORLD NEWS DUBBED by the UN to be ‘the worst humanitarian crisis in the world', the current situation in Yemen has prompted its desperate population to appeal to the world to give a fuck, just one fuck, if that's possible. 'By the end of the year, almost 19 million of us will face starvation. We've had nearly a decade of war and famine. Can some of you please give a fuck about us?' said one Yemeni woman we spoke to, currently feeding her family one meagre meal a day as the Russian invasion of Ukraine puts extra pressure on supply chains and fuel prices."
b0fd22ef448af2384fc215f81b74da1f,3,"Wheat is a staple food for English people, so when the colony of NSW was established there was an expectation farmers would grow wheat and produce a reliable supply. The challenges of those first years of the fledging colony facing near starvation are legendary."
e6712261275a632ce858e90ddc7d5747,8,"Sustainability Environment by TheHill.com When hikers discovered an orphaned mountain lion cub April 5 at the Thornewood Preserve in San Mateo, south of San Francisco, they reported the sighting to wildlife officials. It took some searching, but local biologists and the California Deptartment of Fish and Wildlife eventually located the cub. ‘Rose,' as she's been named, was taken to the Oakland Zoo April 10, where she's received treatment for starvation and dehydration, and received a blood transfusion from one of the mountain lions at the zoo."
8cc8dc333d69b1a28cbfbd1d6f1f360d,8,"(MENAFN- Asia Times)

Here's Kim Il Sung quoted in my book Under the Loving Care of the Fatherly Leader, as he recalls in his memoirs his days as a 14-year-old boarding student at a Manchuria school founded by nationalists in the Korean independence movement:

Flash forward 96 years and we see the pathetic North Korea of today, which can be accurately described in precisely the terms Kim himself had used to condemn nationalist leaders and their feudal forebears.

Indeed, by the time he gave those recollections to his court stenographers, the only real success attributable to his nearly half-century rule – the relative prosperity that Kim's Soviet-sponsored socialist system brought to North Korea after the Korean War – had long since faded and faltered in the face of far more competent South Korean capitalist competition."
df96156bdc551dc60c2aaa8fc2b19013,0,"The war in Ukraine threatens starvation for millions of people in countries that are already unstable. At the World Bank, Development Minister Schulze wants to advance a global alliance for food security.

In view of the war in Ukraine, Federal Development Minister Svenja Schulze (SPD) wants to campaign for an alliance for global food security at the World Bank conference in Washington.

""Our goal must be to save millions of people from starvation,"" Schulze told the newspapers of the Funke media group."
7048bcfbfedb6ea1cbaf1aec0194f9ee,1,"Agricultural workers in Ethiopia, Kenya, and Somalia are preparing for their most severe drought in 40 years. This occurs as authorities warn that higher temperatures and less than normal rainfall were recorded by weather agencies in March and April this year.
The aggravating drought is threatening to throw the population, especially in arid and semi-arid areas, into starvation. Like most of Africa, the east and the Horn's economic mainstay is agriculture, which is rain-fed, making it vulnerable to extreme weather events."
048ba82c4cb4e747c56d68db54ff3042,8,"DUPAGE COUNTY - A Hoffman Estates woman was sentenced Thursday to three years in prison for her role in starving two dogs to death. Sarah Gorski, 21, pleaded guilty in February to three counts of Aggravated Cruelty to Animals. In November 2021, 29-year-old Andre Norris — who was also convicted in the crime — received three years in prison as well. On March 2, 2020, Naperville police officers and animal control personnel responded to a wooded area near a drainage ditch for a report of a dead German Shepherd."
4ff16f96cd8bba7d7e471a84254412fd,8,"Battle over carbon capture as tool to fight climate changeIn Cuba, crabs embark on perilous migration to Bay of PigsIn drought-stricken West, officials weigh emergency actionsCan cancer blood tests live up to promise of saving lives?India's northwest reels under unusual early heat waveSpaceX launches 3 visitors to space station for $55M eachKey particle weighs in a bit heavy, confounding physicistsDolphins' playful social habits form bonds, but spread virusWH environmental justice advisors press"
62d71bfced03168765cbb19279d2b6d9,8,"The 4th Division of the Damascus government imposes a suffocating siege on the two neighborhoods, preventing the entry of the basic materials.  To denounce these practices, thousands of peoples of the two neighborhoods took part today in a demonstration bearing the slogan ""No to the siege on the neighborhoods of Sheikh Maqsoud and Ashrafieh, no to the policy of starvation, long live the resistance of free peoples"", with the participation of representatives of civil institutions and political parties."
b8cc0cc56261cf922d4642d93f4769b4,8,"Families are living on one meal a day. File Photo
Kiryandongo, Uganda | THE INDEPENDENT | More than 35,000 people who were evicted from their land in Kiryandongo district are on the verge of starvation.
The victims mainly women, children, and the elderly from ten villages were evicted in 2020 from their land measuring approximately 9,300 acres. The residents have been feuding with three companies who are also claiming ownership of the land and are alleged to have fraudulently acquired land titles."
61747579c0cba9193ffe6307247a2c09,8,"Tech billionaire Elon Musk said that the companies he founded or runs are forms of ""philanthropy"" because they seek to improve humankind.In a video interview published on Monday, Musk made these statements to Chris Anderson, the head conference organizer of TED.""If you care about the reality of goodness instead of the perception of it, philanthropy is extremely difficult,"" Musk said when Anderson asked what he felt about billionaire philanthropy.""SpaceX, Tesla,Neuralink and The Boring Company are philanthropy."
8789ea28523b748f40ea0de7baa589e2,8,"Watch & share this explosive Tuesday edition of the most banned broadcast in the world: Please DONATE TODAY to keep Infowars on the air so we can defend the First Amendment and fight the globalist agenda! Sign up for the Infowars Newsletter HERE. Rumble feed: CLICK HERE to watch our live feed that's now streaming 24/7 on GETTR! Also, be sure to follow Alex Jones and Banned.video on GETTR for breaking news and exclusive information! Alex Jones is on Telegram: The American Journal: People Are Fighting Back For Their Rights After The Establishment Pushes Too Far Follow The American Journal on Telegram: CLICK HERE to watch our live feed that's now streaming 24/7 on GETTR! Also, be sure to follow Alex Jones and Banned."
d1314eff92b5b802a1571f23183c4787,1,"NAIROBI- Twenty million people are at risk of starvation this year as delayed rains worsen an already brutal drought in Kenya, Somalia and Ethiopia, the UN warned Tuesday. A months-long drought has left the Horn of Africa on the verge of a humanitarian catastrophe, destroying crops and livestock and forcing huge numbers of people to leave their homes in search of food and water. As long-awaited rains fail to materialise nearly a month into the current rainy season, ""the number of hungry people due to drought could spiral from the currently estimated 14 million to 20 million through 2022,"" the UN's World Food Programme (WFP) said."
51729589bb48adc2445c6eae9e6da2f5,4,"By Dereje T Asefa (PhD) ESIA expert, Norway

The humanitarian crisis in Tigray is getting worse and worse as the days go by. The people of Tigray are in a de-facto siege imposed by the governments of Ethiopia and Eritrea. For the last 18 months the region has been without essential services such as telephone, power supply, internet, and banking services. Independent medias are not allowed to access Tigray and report the consequences of the war.
What is so saddening is the fact that the Ethiopian and Eritrean governments are deliberately hindering the flow of humanitarian aid to Tigray; thereby using starvation as weapon of war."
0c445fd81dd732ca5639b915af005fd2,8,"There won't be a civil war, certainly not. My worry is not the protesters but shortage of food and starvation can lead to some semi-violent reaction. The govt will have to listen to the protesters: Sri Lanka's former prime minister Ranil Wickremesinghe— ANI (@ANI) April 18, 2022(SocialLY brings you all the latest breaking news, viral trends and information from social media world, including Twitter, Instagram and Youtube. The above post is embeded directly from the user's social media account and LatestLY Staff may not have modified or edited the content body."
829cf906756cc01ffa21ed46c23d41f4,4,"A section of Kenyan families is set to benefit from the recently released Ksh11 billion (USD 100 million) from the United Nation's Central Emergency Response Fund.In a statement dated Thursday, April 14, the UN announced that it had released the money to mitigate hunger in six African countries and Yemen (a Middle East nation). The money is aimed at helping the respective countries provide food, nutritional help, medical services, shelter, and clean water to the affected families.In Kenya, the funds target to help individuals affected by hunger in the North Eastern Region."
498bad07864705ea3fc9f0ef5634d775,8,"(MENAFN- UkrinForm) In Mariupol, Russian mobile crematoria are burning the bodies of thousands of civilians.

Mykhailo Podoliak, an adviser to the head of the Ukrainian President's Office, wrote this on Twitter, Ukrinform reports.

'Russia claimed their goal in Ukraine is to 'protect people in Donbas'. Right now Russia's mobile crematoria are burning people's bodies in Mariupol, the second largest city of the region. Those who survived are dying from starvation. What are you 'protecting' them from? From life?' Podoliak wrote."
315c30f06e2a6fa225416c2d6c329f5c,9,"Two countries are slated to apply to join the North Atlantic Treaty Organization, in a blow to Russian President Vladimir Putin's geopolitical position.
The (London) Times quoted U.S. officials who indicated that Finland and Sweden would apply to join the alliance this summer. The officials said that discussions regarding membership have accelerated with their Finnish and Swedish counterparts since Russia's invasion of Ukraine.
They expected that Finland would apply to join in June, and Sweden soon after."
4653fe20fdb3be640a759ae009ad99bb,1,"A months-long drought has left the Horn of Africa on the verge of a humanitarian catastrophe, destroying crops and livestock and forcing huge numbers of people to leave their homes in search of food and water. File
| Photo Credit: AP
Twenty million people are at risk of starvation this year as delayed rains worsen an already brutal drought in Kenya, Somalia and Ethiopia, the UN warned on Tuesday. A months-long drought has left the Horn of Africa on the verge of a humanitarian catastrophe, destroying crops and livestock and forcing huge numbers of people to leave their homes in search of food and water."
989291ffea6b6142e877197e4757c81f,0,"Published 1:53, 15 April 2022 BST| Last updated 1:53, 15 April 2022 BSTThe World Health Organization bos has criticised the widespread media attention focused on the Russian invasion into Ukraine. While Tedros Adhanom Ghebreyesus understands it's a heartbreaking situation and one that deserves the world's scrutiny, he's questioned why other humanitarian situations aren't getting the same action.Billions of dollars have been sent to Ukraine to battle Russia and people all over the world have donated what they can to assist refugees fleeing their war-torn homes."
39aeac543adf22a7a55fd10cb2e62663,0,"Tedros Adhanom Ghebreyesus, World Health Organization's (WHO) director-general on Wednesday said that the world treats 'blacks and white lives' unequally. The WHO chief said this in the context of Ukraine and the attention its ‘white' population is receiving compared to other areas facing emergencies. As per him the emergencies happening elsewhere are not being taken seriously, he added that he hopes that the international community ""comes back to its senses"". Also read | Russia-Ukraine conflict: Moscow's tit-for-tat move; slaps sanctions on US, Canada Speaking at a news conference, Tedros said: ""I don't know if the world really gives equal attention to black and white lives."
6d39cf4d370d9a543ae6737b449dc251,8,"Sign up for our amNY Sports email newsletter to get insights and game coverage for your favorite teams

Russian artillery, multiple rocket launchers and ballistic missiles have been shelling and destroying key infrastructure facilities and residential areas of Ukrainian cities and villages.

Genocide is defined as the deliberate killing of a large number of people from a particular nation or ethnic group with the aim of destroying that nation or group.

Creating a starvation environment, executions of civilians and other brutalities are part of the Russian strategy in destroying the Ukrainians and their will for self-determination."
92ae2156ef6e67f1e5133a5a656578f5,9,"Washington couple arrested in starvation death of child SPOKANE, Wash. — A teen was seriously injured after crashing at high speeds and rolling over on State Route 291. According to Washington State Patrol, a 17-year-old driver was traveling northbound on SR 291 at a high rate of speed when he attempted to pass a school bus and lost control.
The teen driver crashed into the southbound shoulder and embankment, and the car rolled and landed on its top.
The vehicle, a 2004 Volkswagen Jetta, was totaled in the crash."
0c7dcfc438e33e673ee0d0dc54a4b986,8,"The public prosecutor's office accused the farmer of failing to provide adequate feed and water for his approximately 200 beef cattle for months. Earlier, the defence lawyer said that the farmer acted out of desperation as he was unable to cope with his situation. The police found the dead animals when they were tipped off in May 2021. At that point, those that were still alive had to be put down as they were so emaciated. A psychiatrist certified that the farmer was of diminished capacity at the time."
e62bec08c036c7788685bc10a0f624c6,9,"Sarah Gorski will not be eligible for parole until she has served at least half of the jail sentence that was handed down to her after she pleaded guilty to animal cruelty charges (DuPage County State's Attorney)NAPERVILLE, IL — A Hoffman Estates woman was sentenced to three years in jail on Thursday after she had pleaded guilty earlier this year to felony animal cruelty charges in connection with the killing of starving two dogs to death in Naperville.Sarah Gorski, 21, was sentenced to spend three years behind bars, which is the maximum sentence for the charges she pleaded guilty to, the DuPage County State's Attorney said in a news release."
8790e6f125b69be561ec3c66303c3d3b,8,"Nothing inspires quite like the resilience of an abandoned dog. With support from the right people, they can move past physical and emotional trauma from abuse and neglect.
Ethan, the rescue dog whose story of overcoming severe neglect and malnourishment inspired people (and animals) across the world, could become an 'official hero.' The pup was recently nominated for a 2022 American Humane Hero Dog Award.
 
Facebook
Ethan's Story
Ethan was found dumped in the parking lot of the Kentucky Humane Society on a cold January day in 2021."
f2729e8cb00e732cc6d9ef87a2b5d44b,1,"Twenty million people are at risk of starvation this year as delayed rains worsen an already brutal drought in Kenya, Somalia and Ethiopia, the UN warned Tuesday. 
An extreme months-long drought has left the Horn of Africa on the verge of a humanitarian catastrophe, destroying crops and livestock and forcing huge numbers of people to leave their homes in search of food and water.
As long-awaited rains fail to materialise nearly a month into the current rainy season, 'the number of hungry people due to drought could spiral from the currently estimated 14 million to 20 million through 2022,' the UN's World Food Programme (WFP) said."
887a25cc1cc96fcca198449923f80339,8,"Moscow, SANA-The Syrian Embassy in Moscow held a celebration on the occasion of the 76th anniversary of the Independence Day at the Friendship University in Moscow, with the participation of the Syrian community, their Russian friends, and Syrian students studying in Russia.
Syrian Ambassador in Moscow, Dr. Riad Haddad said that the resilience of the Syrian people in their struggle against the French colonialists is currently continuing in the face of attempts of besieging them economically by the West, which has practiced the policy of starvation to achieve its goals, adding that the West and its agents will not be able to break the will of the Syrian people."
3f90297b006487cc148339c2e34842cb,5,"According to data from the U.S. Census Bureau, the number of people living in poverty in the U.S. decreased for the fifth consecutive year. Roughly 37 million people, or 11.4 percent of the total population, were living below the poverty line in 2019. Even during the coronavirus pandemic, poverty rates fell due to federal aid. Unemployment benefits kept 5.5 million people from falling into poverty, according to Supplemental Poverty Measure data.The Census Bureau uses a set of money income thresholds—income before taxes and excluding capital gains or benefits such as public housing, Medicaid, and food stamps—that vary by family size and composition to determine who is in poverty."
